id	target
543219	0.094
557019	0.154
352523	0.038
489129	0.043
518735	0.076
362849	0.201
310909	0.021
312998	0.244
426646	0.162
187940	0.022
196037	0.112
521303	0.21
415214	0.046
572957	0.14
572082	0.101
385809	0.026
408624	0.229
400049	0.036
360946	0.033
197358	0.073
301774	0.134
438042	0.053
251464	0.038
370471	0.015
293799	0.079
254426	0.026
585071	0.211
464409	0.088
395824	0.06
491322	0.166
351338	0.034
284080	0.031
157322	0.057
412931	0.073
442234	0.081
228390	0.083
226202	0.162
435231	0.03
576190	0.058
341994	0.051
528710	0.163
326746	0.028
188658	0.018
157875	0.048
480077	0.139
268589	0.15
583794	0.084
448988	0.145
401020	0.056
327097	0.036
535311	0.051
512314	0.144
540464	0.11
533542	0.028
383002	0.041
222623	0.118
249609	0.02
342642	0.069
472385	0.319
476887	0.026
328356	0.062
548983	0.07
454201	0.294
458233	0.208
228917	0.133
424267	0.028
542377	0.153
281581	0.148
298392	0.089
356037	0.179
179991	0.333
305351	0.275
378304	0.047
363904	0.057
148340	0.024
405522	0.05
585264	0.315
432418	0.074
506615	0.413
503867	0.071
418148	0.16
456379	0.03
463366	0.091
403628	0.049
246441	0.028
373019	0.123
390308	0.024
529830	0.104
386967	0.088
437095	0.057
479897	0.481
221088	0.203
507483	0.081
390355	0.053
155537	0.027
471901	0.025
396866	0.078
464329	0.035
563305	0.049
508743	0.077
455096	0.109
376552	0.071
149692	0.056
579058	0.02
473744	0.086
482591	0.053
375169	0.103
186005	0.119
271758	0.038
391854	0.043
261222	0.175
236030	0.092
161546	0.158
507126	0.051
401536	0.039
297566	0.081
342924	0.168
182054	0.144
168343	0.038
392724	0.051
235824	0.156
259207	0.071
308535	0.035
345268	0.218
352811	0.192
324921	0.086
297937	0.054
229998	0.094
494030	0.054
567792	0.108
489226	0.223
393600	0.151
195252	0.109
479055	0.058
386024	0.211
545512	0.067
159281	0.116
577435	0.026
391201	0.21
201190	0.04
213373	0.08
233205	0.025
280614	0.271
486864	0.019
449182	0.025
148311	0.049
190937	0.081
200116	0.019
454958	0.08
522119	0.058
166953	0.098
276737	0.006
432805	0.097
225956	0.347
429104	0.038
258477	0.134
247516	0.035
382981	0.083
550472	0.183
528036	0.038
273795	0.015
282178	0.046
430693	0.056
573856	0.174
371009	0.068
466246	0.01
167996	0.198
273564	0.062
438241	0.084
479100	0.019
350642	0.12
310209	0.068
341051	0.028
270781	0.19
265323	0.094
219374	0.034
378720	0.181
423362	0.043
264517	0.071
355045	0.274
454645	0.148
542266	0.047
574359	0.044
219627	0.065
194463	0.168
420547	0.024
334998	0.115
286938	0.467
365073	0.171
477070	0.024
202816	0.022
516436	0.084
330932	0.135
559406	0.036
547488	0.01
536671	0.05
334257	0.033
560829	0.159
307178	0.125
285988	0.028
290241	0.016
413077	0.052
228887	0.028
378264	0.33
384890	0.065
176275	0.054
554336	0.049
412306	0.219
198392	0.231
417441	0.077
333656	0.041
438341	0.24
201169	0.016
187247	0.24
451183	0.232
229052	0.206
410038	0.307
184787	0.029
492661	0.402
560757	0.019
452163	0.019
204110	0.13
160101	0.145
163430	0.067
466851	0.021
543514	0.162
366675	0.04
170647	0.014
294601	0.167
214244	0.026150484364
499725	0.228
300858	0.121
374362	0.337
349325	0.054
517822	0.046
413122	0.027
243952	0.014
299442	0.133
346310	0.029
158522	0.351
215207	0.03
556085	0.2
227155	0.123
571324	0.035
475256	0.126
181695	0.104
383287	0.07
371042	0.008
472308	0.064
454072	0.015
574360	0.188
435305	0.143
533205	0.246
205794	0.034
333157	0.087
487372	0.051
527975	0.149
360251	0.225
456981	0.071
576630	0.076
305551	0.163
389807	0.033
558848	0.024
568911	0.08
297407	0.211
354132	0.187
573341	0.03
333673	0.089
258046	0.344
262509	0.068
589870	0.239
289260	0.029
394891	0.118
186118	0.023
279721	0.087
348886	0.331
245509	0.068
520728	0.044
183398	0.098
414525	0.18
543053	0.021
350358	0.022
305889	0.204
362871	0.051
204290	0.137
242591	0.168
565128	0.015
194578	0.016
187636	0.027
570796	0.08
414449	0.064
163195	0.184
320705	0.013
467269	0.233
360739	0.026
499696	0.131
159942	0.062
455971	0.099
570960	0.098
467658	0.099
342918	0.027
422458	0.121
238809	0.164
385051	0.152
525433	0.023
466437	0.096
175072	0.03
376560	0.15
183980	0.026
328236	0.05
179471	0.03
445507	0.054
496801	0.044
173836	0.142
261399	0.03
450766	0.008
470670	0.546
239707	0.04
231006	0.053
522607	0.253
236199	0.033
361166	0.008
322395	0.064
422487	0.165
188303	0.19
358173	0.048
466292	0.151
347559	0.171
338927	0.249
279044	0.16
543543	0.114
541490	0.129
507776	0.147
505094	0.045
288965	0.251
234580	0.041
503588	0.04
354455	0.048
240002	0.135
357346	0.065
369219	0.25
492322	0.034
504492	0.079
298968	0.121
586892	0.106
493436	0.142
328314	0.132
408503	0.134
459208	0.407
158377	0.093
550525	0.033
510368	0.033
395462	0.02
438477	0.152
196405	0.032
396501	0.048
484544	0.057
458490	0.038
454297	0.103
381417	0.024
475957	0.128
291552	0.052
489697	0.014
391484	0.241
431431	0.068
484543	0.111
307031	0.126
204447	0.032
554856	0.275
306300	0.027
156782	0.244
517025	0.056
233172	0.149
182290	0.051
269967	0.168
560426	0.1
482866	0.119
413997	0.106
151978	0.077
169474	0.146
424187	0.504
319637	0.126
170566	0.356
578801	0.02
487945	0.194
548487	0.118
576356	0.053
236748	0.281
324515	0.373
301384	0.409
437714	0.35
478276	0.193
197186	0.019
550602	0.026
401990	0.208
488096	0.029
199721	0.086
189260	0.046
290251	0.15
167885	0.049
202454	0.142
442027	0.139
454754	0.117
287579	0.027
321306	0.026
325540	0.138
299208	0.026
364778	0.16
353206	0.041
391558	0.154
364218	0.211
395867	0.106
561912	0.105
487560	0.068
214299	0.163
405866	0.023
327676	0.044
377182	0.043
295764	0.051
346190	0.052
562913	0.023
235516	0.042
478286	0.163
258035	0.108
581502	0.17
231125	0.04
548410	0.032
513142	0.117
515220	0.25
256517	0.048
275849	0.007
153896	0.073
235663	0.038
588832	0.066
394659	0.064
208457	0.033
489685	0.05
337086	0.233
515232	0.013
167393	0.03
568196	0.024
562082	0.074
275158	0.026
416802	0.056
380452	0.071
429876	0.064
362691	0.056
321939	0.349
235684	0.04
392628	0.269
187191	0.25
498094	0.043
432813	0.034
293993	0.232
567820	0.184
250518	0.04
512612	0.098
151272	0.035
472186	0.237
360067	0.328
198552	0.02
589285	0.04
373524	0.103
334977	0.02
356181	0.115
242060	0.011
479877	0.11
411641	0.216
157487	0.176
321449	0.087
385264	0.015
223423	0.03
438836	0.044
179402	0.125
474276	0.346
387768	0.019
360749	0.099
392372	0.038
163160	0.381
475402	0.103
253822	0.017
480517	0.05
316608	0.063
154361	0.071
187901	0.093
297327	0.207
483640	0.167
457330	0.277
578980	0.018
328547	0.11
351651	0.396
576393	0.061
504755	0.038
336837	0.051
285231	0.018
414516	0.202
368264	0.051
436630	0.018
381479	0.199
279714	0.166
398721	0.022
163328	0.06
539947	0.043
186423	0.087
343924	0.026
480371	0.177
193874	0.181
439367	0.017
463675	0.082
491855	0.25
329622	0.049
419288	0.126
511430	0.197
175804	0.096
548108	0.048
174720	0.027
464664	0.017
411019	0.098
569905	0.048
422150	0.01
243110	0.023
311455	0.084
377484	0.169
241113	0.014
279740	0.089
485084	0.173
207810	0.009
355930	0.047
531861	0.096
434231	0.287
391076	0.054
508596	0.026
339746	0.011
374942	0.056
255049	0.046
388257	0.041
172813	0.061
150406	0.011
473419	0.073
203791	0.021
504134	0.039
242248	0.017
486811	0.047
221320	0.021
518158	0.028
150889	0.122
450158	0.016
434086	0.054
551733	0.201
582142	0.142
333576	0.078
492117	0.007
437880	0.234
314613	0.2
302029	0.008
483384	0.079
260077	0.051
178715	0.026
289719	0.062
567186	0.244
564597	0.149
566991	0.361
228773	0.36
532555	0.117
401031	0.129
174764	0.085
199979	0.069
339867	0.076
570673	0.107
532448	0.186
306869	0.031
455473	0.013
457205	0.026
433738	0.063
470452	0.167
581067	0.05
525436	0.054
381111	0.01
518179	0.04
314678	0.111
539355	0.022
449237	0.057
552304	0.275
188129	0.129
158724	0.167
438672	0.1
461553	0.177
575024	0.056
179627	0.016
377712	0.201
372123	0.029
275015	0.034
384119	0.09
269863	0.1
287357	0.029
512734	0.064
507987	0.109
455503	0.026
520337	0.678
576025	0.035
543729	0.057
512559	0.026
318783	0.026
528854	0.185
267144	0.018
171480	0.132
274371	0.161
439417	0.123
548254	0.056
363169	0.043
363356	0.318
556501	0.176
264691	0.118
552382	0.038
507345	0.037
576458	0.121
167052	0.03
516964	0.1
551489	0.122
528167	0.158
263527	0.111
265306	0.079
151546	0.021
322302	0.253
324454	0.122
527799	0.128
237984	0.03
176944	0.039
183201	0.027
268378	0.153
197123	0.353
180748	0.077
515132	0.085
368542	0.282
270578	0.099
306633	0.091
320959	0.017
416071	0.28
501906	0.039
529708	0.092
302498	0.061
511111	0.055
373049	0.056
588464	0.053
422900	0.023
290171	0.03
384878	0.022
490815	0.035
384449	0.128
420576	0.023
225511	0.035
518773	0.07
157009	0.038
298122	0.214
310360	0.11
582977	0.08
333882	0.149
179097	0.174
291938	0.151
284145	0.02
444171	0.146
510320	0.071
528971	0.119
214679	0.014
467715	0.034
534465	0.196
181213	0.222
340568	0.115
334171	0.027
170636	0.086
288219	0.033
464140	0.091
464280	0.041
206681	0.086
179073	0.009
533093	0.066
563310	0.116
590284	0.052
209906	0.052
340402	0.087
468008	0.124
237045	0.283
354333	0.097
424148	0.072
384373	0.557
348151	0.054
229649	0.016
534172	0.27
558401	0.269
231859	0.071
541642	0.033
484506	0.149
167904	0.15
341023	0.161
482556	0.053
261640	0.153
580642	0.065
400292	0.035
186508	0.278
317869	0.155
411013	0.015
182749	0.079
581453	0.122
331382	0.025
223567	0.045
586221	0.315
363984	0.032
305205	0.11
365102	0.037
287428	0.027
390003	0.236
462046	0.083
452840	0.2
245083	0.128
581551	0.167
275044	0.049
526937	0.014
476345	0.192
589500	0.106
272637	0.068
582414	0.028
490818	0.054
542887	0.164
450192	0.289
521561	0.008
567387	0.168
172437	0.166
585700	0.055
195058	0.238
180500	0.017
534701	0.036
224620	0.075
176463	0.127
174886	0.056
556737	0.039
325638	0.059
293767	0.048
312661	0.032
226050	0.023
409149	0.041
318773	0.089
356914	0.029
278227	0.04
548966	0.255
512800	0.183
401233	0.025
172998	0.014
551828	0.021
385568	0.283
529579	0.137
505372	0.13
544726	0.051
206588	0.171
355210	0.043
153709	0.035
344378	0.033
340389	0.04
262977	0.055
566510	0.03
185625	0.008
346366	0.337
195740	0.133
284234	0.124
504262	0.015
411295	0.212
169564	0.33
519199	0.245
426335	0.118
547159	0.273
356758	0.015
173183	0.184
193232	0.026
233360	0.014
331482	0.162
430845	0.042
274480	0.014
399846	0.073
174873	0.052
278607	0.039
401037	0.351
230826	0.117
377969	0.092
416057	0.179
364299	0.098
567906	0.133
177844	0.093
521456	0.266
539892	0.106
551877	0.025
436574	0.01
181016	0.064
296175	0.188
290617	0.03
478131	0.038
453295	0.065
481682	0.114
455182	0.028
476758	0.034
334566	0.043
589364	0.029
310023	0.043
431948	0.18
147968	0.073
213406	0.252
301034	0.191
371205	0.168
451141	0.377
313254	0.23
476310	0.035
394019	0.179
430764	0.079
281367	0.057
539074	0.128
556417	0.114
426533	0.03
576785	0.048
390064	0.128
327329	0.169
335199	0.057
333014	0.125
575027	0.018
566421	0.289
431450	0.241
588373	0.265
406386	0.036
446992	0.22
227564	0.068
508865	0.141
506444	0.069
245696	0.162
324947	0.072
289404	0.117
275387	0.124
358366	0.026
266063	0.229
382297	0.016
488682	0.012
313153	0.016
583352	0.071
239534	0.167
589427	0.01
220170	0.11
553310	0.028
451099	0.089
254066	0.103
164580	0.115
493148	0.047
547666	0.132
548085	0.185
456144	0.088
567925	0.053
378392	0.069
421280	0.092
488772	0.217
401406	0.211
387947	0.197
394238	0.0263738188932
156498	0.072
407262	0.056
226402	0.076
343844	0.026
220948	0.129
536915	0.064
269618	0.115
550893	0.069
430665	0.143
451996	0.133
371568	0.179
326928	0.084
457550	0.075
321462	0.05
498063	0.071
418103	0.044
245703	0.356
499973	0.072
181233	0.178
164075	0.046
176044	0.159
431151	0.005
253642	0.069
363793	0.047
169257	0.04
367871	0.197
480342	0.069
498896	0.038
566598	0.094
404304	0.003
251206	0.046
233361	0.222
403403	0.156
190593	0.031
348529	0.041
420937	0.024
148875	0.259
483451	0.018
538855	0.078
291161	0.141
190417	0.046
281035	0.057
191091	0.153
391257	0.062
502403	0.033
179997	0.024
362018	0.251
208417	0.039
236870	0.088
164948	0.04
392189	0.299
392027	0.132
173392	0.339
208766	0.021
514527	0.078
565552	0.308
261745	0.026
558480	0.215
348266	0.122
299073	0.017
186541	0.178
326922	0.025
264013	0.112
239637	0.283
266422	0.036
264487	0.109
281539	0.141
161459	0.076
317772	0.122
576916	0.097
419555	0.101
272420	0.042
159554	0.067
577588	0.132
297952	0.081
497874	0.19
522322	0.117
280238	0.244
347873	0.124
172199	0.031
435224	0.043
239209	0.018
365120	0.013
312866	0.072
565897	0.137
250044	0.06
174017	0.019
300221	0.224
440929	0.013
300996	0.331533333333
539327	0.018
247443	0.124
244189	0.224
403600	0.027
292293	0.052
557095	0.075
258462	0.025
562427	0.037
235209	0.152
407231	0.015
481300	0.018
356405	0.038
358729	0.056
200022	0.196
237510	0.04
575707	0.055
409323	0.04
359560	0.047
384914	0.267
405736	0.042
386668	0.166
345346	0.171
465507	0.061
287354	0.167
382134	0.023
268882	0.135
278899	0.169
311720	0.323
525237	0.022
219575	0.097
482812	0.309
258664	0.098
202932	0.162
414469	0.104
559691	0.118
210855	0.057
248481	0.028042796223
490495	0.03
442779	0.053
201604	0.038
307216	0.145
286387	0.029
181994	0.054
267033	0.376
408440	0.055
411407	0.017
153490	0.027
429186	0.04
488282	0.047
291662	0.143
293214	0.043
333501	0.159
454081	0.177
237462	0.037
314579	0.14
272135	0.017
451649	0.162
241165	0.033
330451	0.243
151622	0.113
442925	0.244
228441	0.159
240363	0.18
477513	0.055
518241	0.028
331623	0.078
147102	0.134
297861	0.047
390569	0.025
170059	0.075
235980	0.011
340157	0.328
171136	0.299
203130	0.033
342294	0.209
484368	0.076
337255	0.208
514607	0.021
578323	0.02
228964	0.212
245872	0.012
225387	0.15
315909	0.035
416061	0.022
269358	0.226
229385	0.175
378782	0.151
380478	0.047
160312	0.241
483976	0.016
471527	0.047
446628	0.129
263175	0.171
179118	0.276
391782	0.016
553700	0.143
239677	0.078
374254	0.078
501522	0.079
263348	0.095
196777	0.103
519687	0.037
383468	0.082
556441	0.026
179116	0.076
369029	0.023
343455	0.031
349737	0.038
373004	0.044
292795	0.418
331233	0.17
531767	0.169
366921	0.111
542463	0.077
180345	0.018
363617	0.077
173374	0.027
399937	0.079
419048	0.03
244125	0.181
576503	0.011
243177	0.379
475302	0.01
314615	0.128
247251	0.246
572328	0.275
471328	0.138
501205	0.054
334081	0.154
351121	0.051
330257	0.014
164753	0.012
412750	0.378
332860	0.176
435744	0.031
442995	0.05
564207	0.03
194004	0.167
548303	0.091
171888	0.028
190652	0.015
224284	0.159
502245	0.171
570176	0.359
233322	0.201
335127	0.25
578357	0.064
405526	0.042
312180	0.074
515948	0.118
318131	0.013
198466	0.155
401550	0.23
238622	0.127
394448	0.061
235335	0.075
543458	0.057
482022	0.06
567340	0.02
258593	0.106
487213	0.047
307493	0.05
511781	0.194
309705	0.012
323616	0.059
402973	0.205
362347	0.081
489559	0.016
383904	0.381
321102	0.195
430988	0.099
304123	0.025
524694	0.059
170126	0.089
345700	0.12
265749	0.054
196899	0.244
456159	0.02
261753	0.056
231074	0.294
335218	0.164
389480	0.024
354976	0.042
519462	0.015
156290	0.066
542893	0.082
374945	0.086
279496	0.095
192629	0.107
484991	0.041
177983	0.023
259244	0.021
489486	0.031
460158	0.044
177343	0.151
577152	0.095
184351	0.053
285521	0.117
389253	0.042
429144	0.09
282985	0.178
213040	0.112
303887	0.012
446454	0.186
198033	0.206
568298	0.061
521111	0.039
174765	0.301
488106	0.071
454491	0.067
440147	0.026
520453	0.168
306940	0.143
348465	0.02
327386	0.155
431226	0.049
252119	0.042
375760	0.044
220014	0.126
189524	0.025
314717	0.034
423069	0.051
376779	0.257
353747	0.104
492836	0.172
584146	0.382
331636	0.074
541767	0.18
283881	0.021
418115	0.099
549049	0.037
191213	0.014
292937	0.019
545990	0.055
249974	0.027
443323	0.165
459387	0.043
521870	0.364
415009	0.189
488902	0.047
281468	0.188
567812	0.314
396560	0.156
575281	0.103
437889	0.211
513576	0.116
566641	0.02
312366	0.029
301426	0.173
299365	0.319
315201	0.243
148202	0.029
308404	0.098
588341	0.183
542164	0.164
482596	0.394
562128	0.193
544931	0.147
276218	0.122
372719	0.183
584665	0.053
436517	0.122
488091	0.082
162403	0.223
267698	0.032
590278	0.034
498778	0.088
584663	0.274
439327	0.143
548144	0.081
217254	0.032
500783	0.089
188208	0.037
195409	0.065
239273	0.095
510284	0.107
202716	0.018
172414	0.05
256345	0.065
254209	0.183
297511	0.354
394833	0.017
338227	0.282
295391	0.058
165361	0.089
553691	0.208
502893	0.114
270002	0.099
323675	0.044
566420	0.063
534024	0.107
158635	0.15
372353	0.153
466826	0.053
194871	0.026
398464	0.303
346941	0.101
151786	0.051
551204	0.023
246525	0.078
538706	0.053
277118	0.02
463598	0.094
288114	0.047
170475	0.0291810918937
234771	0.081
199323	0.03
518327	0.192
498642	0.024
518347	0.571
343916	0.058
319195	0.227
474561	0.08
488468	0.158
156079	0.26
473661	0.283
173023	0.021
231742	0.331
444085	0.16
582420	0.022
177472	0.308
244139	0.097
231108	0.355
149063	0.07
151860	0.129
428394	0.025
410177	0.087
442668	0.163
395747	0.086
203704	0.105
571966	0.018
286096	0.016
254128	0.043
196222	0.018
568949	0.154
548126	0.08
174210	0.116
383357	0.094
367914	0.101
446955	0.04
497397	0.022
223022	0.193
339477	0.21
234267	0.258
372562	0.051
329204	0.061
428915	0.193
492664	0.033
360562	0.115
193596	0.07
400517	0.016
473806	0.033
526381	0.253
415496	0.096
286534	0.136
243691	0.148
239121	0.197
208364	0.013
345591	0.106
150350	0.038
349080	0.143
326750	0.072
261377	0.11
346299	0.127
398168	0.015
178383	0.333
178214	0.086
513527	0.02
396949	0.522
553228	0.201
211574	0.035
410308	0.018
193790	0.275
501942	0.041
301372	0.015
536631	0.009
466214	0.018
551331	0.034
490870	0.027
219231	0.097
348176	0.018
563755	0.087
270898	0.041
359326	0.019
201097	0.06
415817	0.27
188166	0.078
542425	0.287
443665	0.025
264709	0.026
211953	0.341
161605	0.047
435687	0.167
557532	0.202
531689	0.316
179479	0.04
259234	0.027
275410	0.161
401880	0.019
326115	0.047
521565	0.144
458965	0.099
387864	0.073
515288	0.16
167636	0.058
517227	0.039
511595	0.036
219287	0.082
430827	0.149
381261	0.209
463829	0.153
229634	0.056
345335	0.059
584108	0.133
367668	0.03
339062	0.028
184212	0.203
175226	0.167
445268	0.068
252614	0.15
498074	0.04
514930	0.027
263059	0.155
474722	0.044
523663	0.09
254178	0.257
452875	0.095
197409	0.104
505716	0.061
562134	0.096
575789	0.186
442551	0.139
396944	0.102
251449	0.082
391898	0.1
312094	0.268
173117	0.074
479679	0.016
337498	0.244
531622	0.025
464860	0.037
527281	0.035
491116	0.068
200236	0.062
267095	0.225
345382	0.434
297971	0.024
552247	0.024
465204	0.04
330817	0.095
472406	0.048
394272	0.173
562233	0.01
477672	0.311
411591	0.065
544545	0.059
226866	0.166
156734	0.027
496375	0.081
551488	0.192
314642	0.02
457377	0.026
195615	0.215
225730	0.025
236541	0.022
316298	0.139
544808	0.126
243011	0.037
588905	0.03
524146	0.024
317459	0.05
544874	0.041
342218	0.039
460325	0.227
191581	0.158
567297	0.039
585876	0.1
257140	0.012
311652	0.234
485824	0.034
375861	0.113
503235	0.017
384421	0.074
217335	0.148
353864	0.157
256923	0.057
332307	0.283
511152	0.042
345671	0.125
326723	0.126
568057	0.118
244686	0.049
393401	0.018
241031	0.065
200155	0.046
244028	0.269
452503	0.073
395613	0.209
413726	0.12
454695	0.034
449949	0.027
488040	0.024
200119	0.102
500506	0.053
573879	0.121
500340	0.102
192528	0.024
202568	0.106
171128	0.248
256790	0.361
398508	0.157
266927	0.012
458166	0.127
404189	0.284
494892	0.042
500729	0.042
152818	0.022
454179	0.041
456659	0.522
263015	0.012
319857	0.042
463332	0.085
298322	0.032
371624	0.032
490477	0.195
348576	0.157
221358	0.254
512201	0.099
440231	0.069
457809	0.125
387547	0.025
429687	0.028
500223	0.085
467742	0.044
337712	0.074
191884	0.137
487732	0.031
317954	0.078
491673	0.173
526879	0.058
228324	0.021
550580	0.032
378981	0.115
539109	0.065
429069	0.025
253784	0.07
544685	0.038
253469	0.024
170295	0.113
150970	0.023
538771	0.072
467574	0.071
417537	0.089
187622	0.025
572853	0.031
268134	0.017
283224	0.01
571678	0.047
255491	0.067
551667	0.245
167906	0.047
514948	0.092
384860	0.121
190090	0.148
199619	0.035
392541	0.202
229837	0.093
421476	0.142
515241	0.128
294262	0.026
188289	0.064
488221	0.144
577230	0.045
438084	0.048
164550	0.033
423165	0.181
351960	0.019
202507	0.098
190437	0.076
225193	0.058
329702	0.132
279243	0.0242331555589
320139	0.195
293266	0.103
389555	0.065
373571	0.096
273932	0.039
426598	0.189
456513	0.052
342439	0.026
220060	0.045
205267	0.041
455420	0.055
161473	0.066
419085	0.161
280868	0.026
217131	0.138
574348	0.241
211853	0.098
448950	0.085
452979	0.042
194761	0.304
587065	0.006
179075	0.201
191414	0.137
575615	0.065
563837	0.298
399973	0.048
191731	0.058
260442	0.027
519636	0.029
501545	0.031
151155	0.051
454004	0.042
206114	0.472
310026	0.149
517863	0.03
366177	0.038
489568	0.036
233902	0.253
504321	0.112
264332	0.201
152547	0.07
391970	0.15
388438	0.292
310230	0.037
400228	0.024
225004	0.114
260977	0.387
332030	0.093
239148	0.039
526201	0.039
340187	0.063
410260	0.252
161776	0.093
383845	0.09
430704	0.075
498078	0.026
339626	0.16
540656	0.029
508099	0.037
333543	0.033
175146	0.02
328526	0.127
588827	0.08
427973	0.204
428267	0.014
385459	0.201
206785	0.023
294315	0.107
223941	0.163
355811	0.061
339750	0.028
174384	0.368
477537	0.063
291165	0.071
221241	0.029
359936	0.055
290458	0.106
400737	0.052
577736	0.166
201622	0.134
242607	0.165
584413	0.099
266015	0.17
448747	0.064
509741	0.057
264627	0.007
215668	0.083
365074	0.095
347279	0.025
249427	0.194
162408	0.223
561028	0.066
503786	0.044
381250	0.045
403987	0.153
315303	0.024
454100	0.031
193913	0.021
412522	0.038
452181	0.016
474753	0.027
288268	0.105
496751	0.038
398287	0.045
486912	0.202
529273	0.125
238673	0.179
239727	0.048
355582	0.078
259304	0.137
197953	0.234
306468	0.045
324994	0.012
470931	0.025
561262	0.147
564562	0.094
189772	0.093
364383	0.16
433707	0.052
378025	0.107
460792	0.144
327000	0.036
561162	0.057
223882	0.453
214945	0.014
516434	0.291
431567	0.068
310066	0.03
419907	0.095
155654	0.046
413484	0.073
151219	0.104
266255	0.013
438024	0.312
465284	0.277
509486	0.073
337628	0.225
320852	0.118
396091	0.078
183510	0.196
442816	0.039
508541	0.171
584386	0.254
275404	0.029
347109	0.025
444326	0.068
508435	0.016
389716	0.218
547071	0.065
205956	0.191
387748	0.007
348905	0.028
386116	0.114
521202	0.059
456578	0.019
317239	0.041
266715	0.151
382668	0.078
159660	0.146
525905	0.105
584367	0.068
409858	0.024
314262	0.199
459034	0.156
358549	0.086
215878	0.052
246982	0.136
208785	0.154
222162	0.093
251302	0.193
587201	0.079
434136	0.337
279907	0.076
396786	0.022
540655	0.04
333585	0.132
227143	0.369
437917	0.183
172056	0.052
396775	0.048
293620	0.049
219634	0.097
536303	0.034
390564	0.07
374769	0.012
371391	0.045
424194	0.064
328632	0.087
564956	0.096
563586	0.152
289793	0.052
430604	0.199
293458	0.025
177692	0.221
424445	0.098
321926	0.149
228981	0.241
305812	0.018
480433	0.042
206530	0.058
413007	0.09
490808	0.11
316421	0.036
274765	0.046
154952	0.061
280744	0.044
514062	0.355
484866	0.025
425374	0.097
340717	0.013
541717	0.044
375809	0.187
289959	0.244
260560	0.139
566371	0.049
163398	0.062
486054	0.063
220072	0.051
435313	0.138
277151	0.139
194916	0.016
565892	0.341
559776	0.321
296941	0.032
418965	0.09
379792	0.257
513582	0.143
321665	0.035
348314	0.158
467809	0.024
241489	0.24
220274	0.077
315266	0.317
302551	0.167
210612	0.096
151376	0.105
522793	0.231
181761	0.069
524606	0.147
198582	0.27
437063	0.044
198547	0.058
569220	0.014
540135	0.028
458082	0.195
563663	0.315
515855	0.023
279137	0.26
467738	0.094
401006	0.05
228294	0.117
254899	0.03
471195	0.072
192024	0.028
557133	0.073
488701	0.333
171766	0.041
277348	0.047
425799	0.068
394721	0.024
482403	0.233
461522	0.052
434875	0.205
357647	0.026
590818	0.112
446507	0.022
435842	0.005
508914	0.314
215514	0.104
355822	0.101
318943	0.057
381140	0.166
386207	0.166
251208	0.2
402870	0.115
196563	0.012
159545	0.013
571484	0.063
227305	0.221
252636	0.151
337425	0.098
303289	0.026
458629	0.03
439685	0.082
404371	0.072
181022	0.075
286570	0.049
476238	0.053
337198	0.02
480951	0.025
364812	0.032
584617	0.046
174126	0.22
560932	0.129
481159	0.19
374683	0.272
277164	0.172
515185	0.294
264852	0.112
457615	0.15
407752	0.033
282005	0.026
358602	0.036
381224	0.12
240180	0.144
193303	0.144
172382	0.093
501775	0.2
194134	0.05
218613	0.019
254821	0.068
282314	0.052
522949	0.146
220718	0.038
414540	0.015
548312	0.066
479793	0.085
559584	0.064
214815	0.219
515324	0.622666666667
304256	0.029
418231	0.252
250423	0.201
408249	0.027
269804	0.098
210616	0.146
429197	0.047
150737	0.024
362991	0.087
235599	0.19
179347	0.05
335356	0.111
274411	0.088
435032	0.013
320423	0.281
288489	0.056
413532	0.015
277987	0.07
224599	0.052
507836	0.247
486849	0.026
307111	0.043
283737	0.111
528977	0.189
476191	0.069
493392	0.024
246464	0.08
297624	0.067
185719	0.059
354771	0.05
338779	0.09
187243	0.048
360197	0.026
541847	0.045
164536	0.207
458413	0.273
494184	0.095
569426	0.004
567056	0.025
156526	0.014
217326	0.067
487783	0.071
587021	0.053
388457	0.049
572187	0.058
518169	0.097
167671	0.14
345942	0.038
343848	0.17
203155	0.071
379095	0.151
367551	0.007
159462	0.096
368206	0.046
257455	0.173
309122	0.021
545689	0.014
434752	0.078
572195	0.261
523319	0.081
458045	0.139
520121	0.106
544022	0.134
200801	0.079
514066	0.015
240653	0.026
348169	0.078
216752	0.044
329755	0.033
481431	0.194
248106	0.015
166752	0.082
362562	0.061
287249	0.026
317683	0.147
369656	0.08
235201	0.071
561125	0.047
471944	0.062
238999	0.149
396173	0.027
489911	0.024
251237	0.044
349311	0.395
449783	0.273
480491	0.028
376412	0.111
238285	0.016
470522	0.144
266193	0.128
347542	0.338
384825	0.02
436259	0.044
395770	0.145
550488	0.023
162785	0.221
557677	0.018
165078	0.166
463358	0.046
240450	0.152
515962	0.228
398500	0.086
351442	0.122
515674	0.051
451128	0.045
243599	0.117
387712	0.02
474607	0.088
191291	0.087
374763	0.337
413609	0.017
437730	0.063
519723	0.131
565039	0.279
278751	0.101
179705	0.057
261979	0.389
514493	0.018
495670	0.067
472588	0.016
334741	0.023
220928	0.201
414515	0.372
285332	0.032
315319	0.048
549297	0.046
497098	0.16
206179	0.1
564505	0.076
246648	0.103
259001	0.043
447212	0.078
409484	0.122
321696	0.107
523241	0.042
504936	0.024
450681	0.188
466693	0.1
426077	0.03
221761	0.107
499666	0.033
567984	0.036
576954	0.042
528656	0.056
196295	0.016
359595	0.016
282866	0.051
